# 01_211_02_211 01_214_02_214 01_222_02_222 01_223_02_223 01_337_02_337 01_479_02_479 01_521_02_521 01_526_02_526 01_735_02_735 01_755_02_755 01_1050_02_1050 01_1053_02_1053 01_1215_02_1215 01_2129_02_2129 01_2158_02_2158 01_2210_02_2210 01_2214_02_2214 01_2358_02_2358 01_2371_02_2371 01_2382_02_2382 01_2861_02_2861 01_3295_02_3295 01_3309_02_3309 01_3337_02_3337 01_3346_02_3346 01_3347_02_3347 01_3390_02_3390 01_4025_02_4025 01_4031_02_4031 01_4063_02_4063 01_4268_02_4268 01_4494_02_4494 01_4553_02_4553 01_4570_02_4570 01_4932_02_4932 01_5153_02_5153 01_5233_02_5233 01_5316_02_5316 01_5550_02_5550
5.600000000000000000e+02 5.810000000000000000e+02 5.900000000000000000e+02 3.790000000000000000e+02 2.390000000000000000e+02 7.750000000000000000e+02 3.340000000000000000e+02 3.040000000000000000e+02 1.490000000000000000e+03 1.800000000000000000e+02 3.200000000000000000e+02 4.080000000000000000e+02 3.040000000000000000e+02 5.000000000000000000e+02 8.370000000000000000e+02 3.950000000000000000e+02 6.410000000000000000e+02 2.850000000000000000e+02 2.960000000000000000e+02 5.260000000000000000e+02 2.040000000000000000e+02 2.290000000000000000e+02 1.340000000000000000e+02 5.660000000000000000e+02 7.860000000000000000e+02 4.660000000000000000e+02 2.530000000000000000e+02 1.087000000000000000e+03 1.740000000000000000e+02 3.310000000000000000e+02 1.750000000000000000e+02 2.450000000000000000e+02 3.140000000000000000e+02 4.910000000000000000e+02 4.950000000000000000e+02 1.270000000000000000e+02 7.610000000000000000e+02 1.886000000000000000e+03 2.550000000000000000e+02
1.256535798707460344e+04 1.419014414299267810e+04 1.680436418164599309e+04 1.028567102867244284e+04 7.704473294286131932e+03 2.467114847050870230e+04 1.048584387015552784e+04 1.095650995864234028e+04 3.400400904299882677e+04 3.307582694213344439e+03 8.839132982716142578e+03 1.026914850740282236e+04 8.795144132246876325e+03 1.510013246682085628e+04 2.107622947471182852e+04 1.183555563746397456e+04 1.771037646928160757e+04 7.872782538315417696e+03 9.144847215368263278e+03 1.498559911865249887e+04 4.445113267002550856e+03 5.868531913164300931e+03 3.445318487679869577e+03 1.656392068499303059e+04 2.170547600712252461e+04 1.053715890100130855e+04 7.793804197985506107e+03 3.228858685286660329e+04 6.658040018617102760e+03 6.870125499673256854e+03 3.610126391434868310e+03 7.141171900226578146e+03 9.393444533978243271e+03 1.310852501063192540e+04 2.049780911589193420e+04 3.043374971842438754e+03 1.717822623159703653e+04 5.290979099149539252e+04 7.467325372605351731e+03
2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01 2.289087622242686748e-01
2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01 2.836669376480858706e-01
2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01 2.789989035230888703e-01
2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01 2.084253966045565565e-01
1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00 1.831689700528931430e+00
8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02 8.926419557653385295e-02
2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01 2.878235990139421663e-01
2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01 2.767924829837759559e-01
3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01 3.794177263005272804e-01
5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01 5.007530934546289281e-01
4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01 4.963523816057952565e-01
2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01 2.844607697368369825e-01
