# 01_211_02_211 01_214_02_214 01_222_02_222 01_223_02_223 01_337_02_337 01_479_02_479 01_521_02_521 01_526_02_526 01_735_02_735 01_755_02_755 01_1050_02_1050 01_1053_02_1053 01_1215_02_1215 01_2129_02_2129 01_2158_02_2158 01_2210_02_2210 01_2214_02_2214 01_2358_02_2358 01_2371_02_2371 01_2382_02_2382 01_2861_02_2861 01_3295_02_3295 01_3309_02_3309 01_3337_02_3337 01_3346_02_3346 01_3347_02_3347 01_3390_02_3390 01_4025_02_4025 01_4031_02_4031 01_4063_02_4063 01_4268_02_4268 01_4494_02_4494 01_4553_02_4553 01_4570_02_4570 01_4932_02_4932 01_5153_02_5153 01_5233_02_5233 01_5316_02_5316 01_5550_02_5550
3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01 3.741097952071508748e-01
4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01 4.857528041901988947e-01
4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01 4.743581535898092061e-01
2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01 2.720162471740469878e-01
4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02 4.387530729983084299e-02
4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02 4.116096752499225075e-02
5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01 5.024734406573594381e-01
4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01 4.918360335349775680e-01
2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01 2.468010360406004688e-01
2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01 2.788761624005997586e-01
6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02 6.465598051966210680e-02
2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01 2.586658231135776087e-01
1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01 1.542108999497980304e-01
1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01 1.927897185879002273e-01
3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01 3.766629583446294283e-01
3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01 3.682315483849991633e-01
7.082497093525651621e+01 7.317745644761943424e+01 7.912323069163255695e+01 4.698280895215398800e+01 2.770765270768865207e+01 1.038704251266824485e+02 3.891180458581388280e+01 3.635796876115824716e+01 2.015153893659728510e+02 2.304741431555649811e+01 3.984973937337582583e+01 5.482598583009172444e+01 4.123230254771019787e+01 5.525374482007215704e+01 1.077872453496903660e+02 4.904821356959524081e+01 7.543784270494708721e+01 3.636863364595352976e+01 4.044134752365102514e+01 7.491513695496597336e+01 2.351878305568254746e+01 2.541159860103344315e+01 1.525906687813347773e+01 6.859118497494306155e+01 9.157815962264618292e+01 5.742900779228516939e+01 3.052587471695820298e+01 1.282666729602386226e+02 2.171922020897068251e+01 4.144565438370445776e+01 2.312854702865762846e+01 3.191239457400650181e+01 4.142356802222496270e+01 6.060686085689587799e+01 5.845439182270380485e+01 1.552262638647659365e+01 9.063852446307245714e+01 2.596989288346986768e+02 3.094411061630313142e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
