# 01_211_02_211 01_214_02_214 01_222_02_222 01_223_02_223 01_337_02_337 01_479_02_479 01_521_02_521 01_526_02_526 01_735_02_735 01_755_02_755 01_1050_02_1050 01_1053_02_1053 01_1215_02_1215 01_2129_02_2129 01_2158_02_2158 01_2210_02_2210 01_2214_02_2214 01_2358_02_2358 01_2371_02_2371 01_2382_02_2382 01_2861_02_2861 01_3295_02_3295 01_3309_02_3309 01_3337_02_3337 01_3346_02_3346 01_3347_02_3347 01_3390_02_3390 01_4025_02_4025 01_4031_02_4031 01_4063_02_4063 01_4268_02_4268 01_4494_02_4494 01_4553_02_4553 01_4570_02_4570 01_4932_02_4932 01_5153_02_5153 01_5233_02_5233 01_5316_02_5316 01_5550_02_5550
5.600000000000000000e+02 5.810000000000000000e+02 5.900000000000000000e+02 3.790000000000000000e+02 2.390000000000000000e+02 7.750000000000000000e+02 3.340000000000000000e+02 3.040000000000000000e+02 1.490000000000000000e+03 1.800000000000000000e+02 3.200000000000000000e+02 4.080000000000000000e+02 3.040000000000000000e+02 5.000000000000000000e+02 8.370000000000000000e+02 3.950000000000000000e+02 6.410000000000000000e+02 2.850000000000000000e+02 2.960000000000000000e+02 5.260000000000000000e+02 2.040000000000000000e+02 2.290000000000000000e+02 1.340000000000000000e+02 5.660000000000000000e+02 7.860000000000000000e+02 4.660000000000000000e+02 2.530000000000000000e+02 1.087000000000000000e+03 1.740000000000000000e+02 3.310000000000000000e+02 1.750000000000000000e+02 2.450000000000000000e+02 3.140000000000000000e+02 4.910000000000000000e+02 4.950000000000000000e+02 1.270000000000000000e+02 7.610000000000000000e+02 1.886000000000000000e+03 2.550000000000000000e+02
1.240462030083850550e+04 1.411833817451151481e+04 1.675187622648599063e+04 1.022623335031005809e+04 7.569241969820574013e+03 2.445598242531171854e+04 1.031942062722706214e+04 1.072654684538720539e+04 3.355922150308416167e+04 3.161122439060834949e+03 8.750832186825886311e+03 1.020612175550245956e+04 8.703636051286834117e+03 1.498365165263502058e+04 2.091487986354520035e+04 1.175277418750066499e+04 1.766436829372820648e+04 7.801264065276960537e+03 9.053291273123410065e+03 1.492155482244492487e+04 4.344642363219565596e+03 5.819021706605364670e+03 3.423740999731500779e+03 1.650103287028397608e+04 2.158248571040678507e+04 1.037579278517000785e+04 7.728845187137030734e+03 3.211230341045566092e+04 6.488272078285470343e+03 6.676666633963595814e+03 3.508504207789814245e+03 7.103211725042200669e+03 9.341728786000681794e+03 1.301625790629977200e+04 1.968470491222719284e+04 2.961029117764563580e+03 1.689159187477291562e+04 5.259298619777550630e+04 7.428494043833002252e+03
2.340979849180579997e-01 2.117720440864604980e-01 2.352792479047817464e-01 2.301981403520785008e-01 1.530374232257497302e-01 2.296172946076296129e-01 2.354930609214179738e-01 2.469537809474245671e-01 2.177156557592677122e-01 2.198320815996400723e-01 1.919037041783852315e-01 2.765903710637733770e-01 2.242373170920040071e-01 2.239100408951376076e-01 2.277602290492946879e-01 2.161430100162242962e-01 2.176820604358764844e-01 3.013736542483640979e-01 2.671907311474966962e-01 2.412680516981132728e-01 2.047403182428357837e-01 2.251602377536023325e-01 2.254130130156831446e-01 2.017626435430983911e-01 2.201229295062724078e-01 2.102067595775027886e-01 2.001527751273900202e-01 2.222169580312809978e-01 2.018655930168943846e-01 2.472076079459882003e-01 2.308571256155034224e-01 2.298031503196576453e-01 2.225586287354697768e-01 1.841167877502429551e-01 2.651882877665954763e-01 2.306864114345451855e-01 2.103228196639331526e-01 2.625443645046678376e-01 2.156897881978573628e-01
2.813029304376669648e-01 2.886761663739888517e-01 2.567640053597868288e-01 2.614340074065084063e-01 3.299267231521386678e-01 3.029824736948795727e-01 2.812314711823657443e-01 2.938003242718179586e-01 2.872018221357798273e-01 2.793964370341991965e-01 3.166075970299703779e-01 2.415643092045579587e-01 3.190540910896088045e-01 2.583871445329159466e-01 2.967171640364832386e-01 2.751639772489684055e-01 3.100337092506098013e-01 2.397721408165901791e-01 2.492736505166636141e-01 2.852610967836128886e-01 3.286756686538844230e-01 3.592344411274034921e-01 2.457483626215857531e-01 2.916457832648605142e-01 2.988339107839280695e-01 2.901459719198434817e-01 3.063449073807122947e-01 3.019032742011325543e-01 3.095476291187057027e-01 2.544269361585269063e-01 2.954031978436965078e-01 2.588897127537283516e-01 2.768394000626703821e-01 3.109575845288743978e-01 2.524997376169330066e-01 2.923595647510925377e-01 3.258887536713190869e-01 2.420204957477269381e-01 2.896446628488532071e-01
2.725464555471495132e-01 2.895461306155646675e-01 2.800654673390851612e-01 2.960351864181477999e-01 3.383083617375950980e-01 2.772623937321917476e-01 2.893998946477863154e-01 2.605876385739985812e-01 2.779904559718823220e-01 2.885933946800962047e-01 2.985172138103410200e-01 2.683586606883617831e-01 2.811850428022701354e-01 3.432704123948366881e-01 2.638547256701117005e-01 2.612316772811728027e-01 2.873985099358121187e-01 2.494574376111201863e-01 2.774640186770550576e-01 2.678657358224696972e-01 3.008733037603780192e-01 2.516052615205766618e-01 2.948191377723144435e-01 3.039308588834434555e-01 2.727400617423150209e-01 2.891459736990777407e-01 2.869780706193448827e-01 2.853285775144867031e-01 3.199912993944053485e-01 2.544229623177096666e-01 2.624379782924600168e-01 2.928498130571876579e-01 2.928342552273850430e-01 2.916700180345465632e-01 2.700578213470701816e-01 2.764507107346637627e-01 2.652382651044293826e-01 2.499114284214636883e-01 3.057507281293549983e-01
2.120526290971255223e-01 2.100056589239860660e-01 2.278912793963462635e-01 2.123326658232653485e-01 1.787274918845165039e-01 1.901378379652990946e-01 1.938755732484300220e-01 1.986582562067588376e-01 2.170920661330700829e-01 2.121780866860644987e-01 1.929714849813033983e-01 2.134866590433068811e-01 1.755235490161171086e-01 1.744324021771097855e-01 2.116678812441103175e-01 2.474613354536345233e-01 1.848857203777015679e-01 2.093967673239255090e-01 2.060715996587846321e-01 2.056051156958041692e-01 1.657107093429018019e-01 1.640000595984174858e-01 2.340194865904166865e-01 2.026607143085976392e-01 2.083030979674845851e-01 2.105012948035759335e-01 2.065242468725527469e-01 1.905511902530997170e-01 1.685954784699945919e-01 2.439424935777752823e-01 2.113016982483401085e-01 2.184573238694263730e-01 2.077677159744747426e-01 2.132556096863361117e-01 2.122541532694013355e-01 2.005033130796985419e-01 1.985501615603183501e-01 2.455237113261415360e-01 1.889148208239344595e-01
1.930850458168239969e+00 1.850723664798335832e+00 1.684007871059543193e+00 1.714824251543830780e+00 1.452358348056912440e+00 2.016302756249038985e+00 1.502601663287486788e+00 1.665781139056031090e+00 1.968382535065599015e+00 2.956639636658588088e+00 1.942696950260669908e+00 2.025521450150209901e+00 2.071651383193405138e+00 1.471630658332031771e+00 2.178180345294963516e+00 1.453394658777282578e+00 1.965594439844355890e+00 1.904931990421136589e+00 1.661995801055581090e+00 1.995379544144436634e+00 2.021974976732619833e+00 2.072668793799529841e+00 1.690863494042603943e+00 1.714341069832306941e+00 1.629383641848207498e+00 1.936627839785818095e+00 1.754534741837934675e+00 1.785762250408758689e+00 2.218917477821232165e+00 1.912627559311336434e+00 2.027298017872948943e+00 1.896033253291523168e+00 1.466519670861986313e+00 2.019487118257619063e+00 1.391525493954222537e+00 1.540557653279866157e+00 2.255260665123807851e+00 2.244102188161404943e+00 1.614879362869444002e+00
8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02 8.369330383512785243e-02
2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01 2.667919285376704197e-01
4.246261266523991829e-01 2.913345721586559356e-01 2.340520299001715709e-01 2.401158656914854361e-01 2.652563972209855958e-01 1.655162961513713671e-01 4.243202106964643061e-01 1.722982847129686246e-01 3.268425532562437841e-01 5.544011393961442158e-01 1.583281902412060349e-01 2.125909110920566336e-01 1.199938278834320610e-01 2.532302658679078666e-01 4.142429389288890262e-01 3.762450356692161324e-01 1.948369684452701256e-01 1.478024940387291375e-01 1.535494848601667572e-01 2.118119664568989258e-01 2.879571133047598153e-01 2.942002511317299285e-01 5.261604392508917316e-01 2.630554123640194697e-01 3.105397905188601038e-01 4.094399737919206528e-01 2.268870857496669835e-01 2.082989191526418149e-01 1.398688937932692500e-01 6.828652606547045423e-01 2.603302482398906492e-01 3.161659174170525222e-01 3.019397939376880502e-01 2.706354878039196610e-01 1.996743132731863546e-01 2.655384507634369062e-01 3.149063934954395849e-01 2.281621610761241092e-01 2.455563744720116737e-01
