# 01_211_02_211 01_214_02_214 01_222_02_222 01_223_02_223 01_337_02_337 01_479_02_479 01_521_02_521 01_526_02_526 01_735_02_735 01_755_02_755 01_1050_02_1050 01_1053_02_1053 01_1215_02_1215 01_2129_02_2129 01_2158_02_2158 01_2210_02_2210 01_2214_02_2214 01_2358_02_2358 01_2371_02_2371 01_2382_02_2382 01_2861_02_2861 01_3295_02_3295 01_3309_02_3309 01_3337_02_3337 01_3346_02_3346 01_3347_02_3347 01_3390_02_3390 01_4025_02_4025 01_4031_02_4031 01_4063_02_4063 01_4268_02_4268 01_4494_02_4494 01_4553_02_4553 01_4570_02_4570 01_4932_02_4932 01_5153_02_5153 01_5233_02_5233 01_5316_02_5316 01_5550_02_5550
5.600000000000000000e+02 5.810000000000000000e+02 5.900000000000000000e+02 3.790000000000000000e+02 2.390000000000000000e+02 7.750000000000000000e+02 3.340000000000000000e+02 3.040000000000000000e+02 1.490000000000000000e+03 1.800000000000000000e+02 3.200000000000000000e+02 4.080000000000000000e+02 3.040000000000000000e+02 5.000000000000000000e+02 8.370000000000000000e+02 3.950000000000000000e+02 6.410000000000000000e+02 2.850000000000000000e+02 2.960000000000000000e+02 5.260000000000000000e+02 2.040000000000000000e+02 2.290000000000000000e+02 1.340000000000000000e+02 5.660000000000000000e+02 7.860000000000000000e+02 4.660000000000000000e+02 2.530000000000000000e+02 1.087000000000000000e+03 1.740000000000000000e+02 3.310000000000000000e+02 1.750000000000000000e+02 2.450000000000000000e+02 3.140000000000000000e+02 4.910000000000000000e+02 4.950000000000000000e+02 1.270000000000000000e+02 7.610000000000000000e+02 1.886000000000000000e+03 2.550000000000000000e+02
1.256416428072759663e+04 1.418952977220231696e+04 1.680448369012703188e+04 1.028533189204960945e+04 7.703010422912886497e+03 2.466996162456904494e+04 1.047141702956490190e+04 1.095682851861624658e+04 3.400281385043726186e+04 3.307237342969786368e+03 8.835400506052053970e+03 1.026793531485656604e+04 8.793766840655716805e+03 1.510005304155071644e+04 2.106289691938168107e+04 1.182070936046158931e+04 1.771010820828926808e+04 7.872374346173202866e+03 9.141947156651474870e+03 1.498149802522724349e+04 4.440981349798767042e+03 5.868340510447267661e+03 3.440056604726614751e+03 1.655794789654929627e+04 2.170472209609239144e+04 1.053263774470297540e+04 7.793656899184262329e+03 3.228933595752406472e+04 6.657896610793195578e+03 6.855357175270894004e+03 3.610006436668250899e+03 7.138124166256986427e+03 9.389101325446134069e+03 1.310731599007857585e+04 2.048810087906314584e+04 3.043379810191042907e+03 1.715428305964818719e+04 5.291131950889306609e+04 7.467415890351853704e+03
2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01 2.287131786667609967e-01
2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01 2.838114232352903499e-01
2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01 2.791143064557327080e-01
2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01 2.083610916422160286e-01
1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00 1.834647793467171439e+00
8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02 8.918424969125482438e-02
3.266346505970740277e-01 2.640168103039141623e-01 2.860951026730962909e-01 2.747538643362215649e-01 2.348562121334967778e-01 2.490393560832550313e-01 4.735144715817419248e-01 3.191900792076898252e-01 2.956705474768138719e-01 3.156952701448352827e-01 2.059715745073458781e-01 3.453653352070983895e-01 2.362634655025891706e-01 2.576669447604790220e-01 1.906416574563958577e-01 4.915325029956932323e-01 2.677991373671332331e-01 3.386627144022298919e-01 3.766909476921153632e-01 2.222508228301933730e-01 1.760725517840023291e-01 2.740730686833239282e-01 5.066936330153486434e-01 2.161324069161955352e-01 3.264260279599599524e-01 3.963967958399444158e-01 3.148451202039101449e-01 2.941158130435573836e-01 2.577661621524386382e-01 5.758367403452818722e-01 3.099932891294113757e-01 2.072495820826205370e-01 3.916446697308763047e-01 2.509979215542223474e-01 4.009560652182774243e-01 3.028943927544476278e-01 1.509607239834745429e-01 2.858859556067739338e-01 3.085259161818126872e-01
2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01 2.791827667234133559e-01
