# 01_211_02_211 01_214_02_214 01_222_02_222 01_223_02_223 01_337_02_337 01_479_02_479 01_521_02_521 01_526_02_526 01_735_02_735 01_755_02_755 01_1050_02_1050 01_1053_02_1053 01_1215_02_1215 01_2129_02_2129 01_2158_02_2158 01_2210_02_2210 01_2214_02_2214 01_2358_02_2358 01_2371_02_2371 01_2382_02_2382 01_2861_02_2861 01_3295_02_3295 01_3309_02_3309 01_3337_02_3337 01_3346_02_3346 01_3347_02_3347 01_3390_02_3390 01_4025_02_4025 01_4031_02_4031 01_4063_02_4063 01_4268_02_4268 01_4494_02_4494 01_4553_02_4553 01_4570_02_4570 01_4932_02_4932 01_5153_02_5153 01_5233_02_5233 01_5316_02_5316 01_5550_02_5550
5.600000000000000000e+02 5.810000000000000000e+02 5.900000000000000000e+02 3.790000000000000000e+02 2.390000000000000000e+02 7.750000000000000000e+02 3.340000000000000000e+02 3.040000000000000000e+02 1.490000000000000000e+03 1.800000000000000000e+02 3.200000000000000000e+02 4.080000000000000000e+02 3.040000000000000000e+02 5.000000000000000000e+02 8.370000000000000000e+02 3.950000000000000000e+02 6.410000000000000000e+02 2.850000000000000000e+02 2.960000000000000000e+02 5.260000000000000000e+02 2.040000000000000000e+02 2.290000000000000000e+02 1.340000000000000000e+02 5.660000000000000000e+02 7.860000000000000000e+02 4.660000000000000000e+02 2.530000000000000000e+02 1.087000000000000000e+03 1.740000000000000000e+02 3.310000000000000000e+02 1.750000000000000000e+02 2.450000000000000000e+02 3.140000000000000000e+02 4.910000000000000000e+02 4.950000000000000000e+02 1.270000000000000000e+02 7.610000000000000000e+02 1.886000000000000000e+03 2.550000000000000000e+02
1.237944635543065851e+04 1.412605737538974427e+04 1.676168321994148573e+04 1.023593740824981796e+04 7.562862950439595807e+03 2.446302644873157260e+04 1.030172393866698621e+04 1.073209150580803180e+04 3.352786011350399349e+04 3.152118354965174149e+03 8.747539516287124570e+03 1.021248710667364503e+04 8.712486712313550015e+03 1.498381855225320942e+04 2.092279388991844098e+04 1.173067513112459528e+04 1.767500073770794552e+04 7.808564989417614015e+03 9.069831181336317968e+03 1.492058367542688029e+04 4.340289376594597343e+03 5.820038187214000573e+03 3.423375181563355454e+03 1.650326545033387083e+04 2.156848687537183287e+04 1.036049821407225500e+04 7.730286511778899694e+03 3.212231107689909550e+04 6.485586374291890024e+03 6.624598403222216803e+03 3.506016101642026570e+03 7.115872442388503259e+03 9.333489236843861363e+03 1.302830382718272085e+04 1.971385019144752732e+04 2.966253009954134086e+03 1.689130783950505429e+04 5.262796003043203382e+04 7.425682672840279338e+03
2.342944175969966514e-01 2.114531464838457775e-01 2.346858285551056689e-01 2.292845066114818087e-01 1.534385758689521539e-01 2.284952516345942208e-01 2.342407109813400001e-01 2.463992778835809305e-01 2.192925395884341433e-01 2.211251905856162769e-01 1.913905291116277940e-01 2.775736049059935873e-01 2.247665049659888781e-01 2.230600700956305860e-01 2.267405793065545017e-01 2.150794730712781433e-01 2.177739340099067444e-01 3.005555177584422477e-01 2.665644242751215587e-01 2.410142090236987444e-01 2.053083374834613062e-01 2.248024330030741758e-01 2.222325415630121426e-01 2.011689267536998782e-01 2.194617473840144439e-01 2.099652656786685778e-01 1.985644936228192770e-01 2.216191621436832404e-01 2.005045699900365741e-01 2.485438031425896976e-01 2.299537389192398973e-01 2.280612784026012640e-01 2.224855247444595951e-01 1.831221949046973330e-01 2.642329972183763975e-01 2.291195572980791739e-01 2.103693542712470610e-01 2.605380832602891550e-01 2.154885591482054996e-01
2.831249069991524370e-01 2.896382151964354001e-01 2.577817243805187175e-01 2.628195739313071155e-01 3.282018626063917255e-01 3.036301147389264821e-01 2.825623434878997697e-01 2.934329495755519379e-01 2.850420335129132954e-01 2.781035102769662259e-01 3.154691547033796617e-01 2.419517029412039111e-01 3.174061803268866111e-01 2.603876913075304222e-01 2.982515458021227639e-01 2.778752481237092287e-01 3.083383154260584402e-01 2.394373897163359077e-01 2.486218702418974136e-01 2.850818425383398469e-01 3.264837656456876513e-01 3.567106296280385669e-01 2.496253447629071254e-01 2.916520251261995322e-01 2.987766975608447395e-01 2.896212261417708267e-01 3.073604984711116872e-01 3.021654351281302109e-01 3.084018105800852005e-01 2.527824106422187911e-01 2.977274663435890978e-01 2.594183057773056245e-01 2.779356040679109574e-01 3.112813599750232640e-01 2.529856225565348393e-01 2.949690656290945290e-01 3.242870821508158641e-01 2.437739299972505880e-01 2.896508168813473061e-01
2.707174970777005418e-01 2.882051071862598568e-01 2.792649271640004205e-01 2.954473073277467110e-01 3.388361518005071904e-01 2.767806833640395481e-01 2.875898636509721662e-01 2.591552430741102531e-01 2.768667891917536150e-01 2.881922971898485120e-01 2.988346110468327321e-01 2.673055979051914832e-01 2.805713684290996324e-01 3.423537119024900877e-01 2.635608190320817279e-01 2.586635365761011940e-01 2.868645718954073165e-01 2.483651140513996047e-01 2.773900545269079032e-01 2.687725177078911787e-01 3.013376604915776746e-01 2.530312415920672464e-01 2.950529888764240050e-01 3.043570064193357183e-01 2.716229876691189649e-01 2.890228703545693612e-01 2.853356944038665244e-01 2.851264603315231128e-01 3.216836477527069138e-01 2.559208903249525213e-01 2.619088529264091414e-01 2.924783968974005166e-01 2.914114192829628802e-01 2.923449225334058266e-01 2.706362848457826709e-01 2.751380457151943459e-01 2.653285483072701512e-01 2.492124271828605186e-01 3.042561401202826810e-01
2.118631783261503976e-01 2.107035311334589378e-01 2.282675199003751931e-01 2.124486121294643926e-01 1.795234097241489579e-01 1.910939502624397490e-01 1.956070818797880362e-01 2.010125294667569062e-01 2.187986377068989741e-01 2.125790019475689574e-01 1.943057051381597844e-01 2.131690942476110184e-01 1.772559462780248507e-01 1.741985266943489319e-01 2.114470558592410898e-01 2.483817422289114063e-01 1.870231786686274711e-01 2.116419784738222398e-01 2.074236509560730690e-01 2.051314307300701745e-01 1.668702363792733678e-01 1.654556957768200942e-01 2.330891247976567271e-01 2.028220417007648435e-01 2.101385673860218239e-01 2.113906378249911511e-01 2.087393135022025392e-01 1.910889423966634082e-01 1.694099716771713393e-01 2.427528958902390177e-01 2.104099418107619190e-01 2.200420189226925949e-01 2.081674519046665950e-01 2.132515225868736319e-01 2.121450953793061200e-01 2.007733313576319512e-01 2.000150152706668683e-01 2.464755595595997384e-01 1.906044838501645133e-01
1.994293435987931851e+00 1.913877662035564420e+00 1.735903912613993905e+00 1.770254777264433921e+00 1.470240258777363529e+00 2.059197609095406278e+00 1.570349177359390280e+00 1.722748022364676945e+00 2.006740855611550689e+00 2.972409487177455123e+00 1.982492161866060254e+00 2.086135569494587116e+00 2.104444420745819944e+00 1.532944633386468025e+00 2.236579758474153135e+00 1.503728228394989763e+00 2.012839164105491463e+00 1.998969411703396482e+00 1.740756474108103635e+00 2.032842534271761537e+00 2.022315558196183805e+00 2.110566453269232756e+00 1.830934430330104279e+00 1.769905668355816752e+00 1.682034535200339409e+00 2.000730642113559110e+00 1.807367287794550137e+00 1.853865917944425679e+00 2.295365459375122708e+00 1.945794462096031241e+00 2.088415080053846129e+00 1.967707975664177766e+00 1.526962849593906490e+00 2.046175903952678343e+00 1.437638733348948206e+00 1.598979831441783350e+00 2.301262910467422262e+00 2.294545950565513692e+00 1.673210312447411585e+00
9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02 9.009674839086091735e-02
1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00 1.029276865536647767e+00
3.056684813724976357e-01 1.376247585391895401e-01 1.030446730225305502e-01 1.041208133522970314e-01 1.081745959607400276e-01 7.032154548723443255e-02 2.234642373895361356e-01 7.099350258450923268e-02 2.045797262962317786e-01 5.405113168988059380e-01 5.455817953011890542e-02 1.227459902607561104e-01 5.901773406054023480e-02 9.132509945598575596e-02 2.024777147084038387e-01 2.402274591568442086e-01 7.048140540233956142e-02 9.590620876573718867e-02 8.581301626198233057e-02 9.203190072413575118e-02 1.407334291860835862e-01 1.557969058396971584e-01 3.332656370331363860e-01 9.358025267306156747e-02 1.760343754088685986e-01 3.063378254374387044e-01 1.070357775223014229e-01 9.299102523608150650e-02 5.050676392782453561e-02 6.285897925090256910e-01 8.539276203759708916e-02 1.234920677212251461e-01 1.916981868328193339e-01 1.108073587414793587e-01 8.020727450936444847e-02 7.500267257465173532e-02 8.910423064490051448e-02 1.155508705248376317e-01 1.312073009029695869e-01
